OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
160357,04092021475,Lowes Foods #226 Produce,8440 louisburg rd ,,RALEIGH,NC,27616,(919) 866-1031,2007-09-14T00:00:00.000Z,Food Stand,2611,-78.50930992,35.89359383,M
160358,04092016883,HAMPTON INN & SUITES,3621 SPRING FOREST ROAD,,RALEIGH,NC,27616,(919) 872-7111,2015-03-06T00:00:00.000Z,Restaurant,21632,-78.57895585,35.85595204,M
160359,04092015939,SAN JOSE MEXICAN RESTAURANT,5811 POYNER VILLAGE  PKY ,,RALEIGH,NC,27616,(919) 790-1919,2011-04-20T00:00:00.000Z,Restaurant,16703,-78.56916648,35.86464286,M
160360,04092013752,Chili's Bar and Grill,3411 Sumner Blv ,,RALEIGH,NC,27616,(919) 792-2545,2003-01-03T00:00:00.000Z,Restaurant,553,-78.57603863,35.86599856,M
160361,04092013646,Barnes & Noble Book Sellers #2126,5959 Triangle Town Blv, Ste 2107,RALEIGH,NC,27616,(919) 792-2140,2002-08-13T00:00:00.000Z,Restaurant,404,-78.57603863,35.86599856,M
160362,04092021091,BJ's Warehouse Club #123 (Foodstand - MM Area),8811 Brier Creek Pky ,,RALEIGH,NC,27616,(919) 806-5000,2001-09-07T00:00:00.000Z,Food Stand,77,-78.78753116,35.90154813,M
160363,04092017251,FIVE GUYS #1784,5501-106 CAPITAL BLVD ,,RALEIGH,NC,27616,(984) 232-0547,2016-06-28T00:00:00.000Z,Restaurant,12658,-78.58184125,35.86070377,M
160364,04092021451,Speedway #6982,7413 Louisburg RD ,,RALEIGH,NC,27616,(919) 872-4844,2007-05-16T00:00:00.000Z,Food Stand,12558,-78.54113682,35.87598559,M
160365,04092017834,Pho Super 9,6401 Triangle Plantation DR ,Ste 111,RALEIGH,NC,27616,(919) 878-1599,2018-05-03T00:00:00.000Z,Restaurant,12970,-78.58237548,35.87315637,M
160366,04092022021,Harris Teeter #304 Produce,4221 Corners PKY ,,RALEIGH,NC,27616,(919) 596-5399,2017-07-13T00:00:00.000Z,Food Stand,17072,-78.78791806,35.91890975,M
160367,04092018158,Dunkin Donuts #349131,8401 Capital  BLVD ,,Raleigh,NC,27616,(919) 521-4960,2019-08-27T00:00:00.000Z,Restaurant,17080,-78.5598497,35.89383244,M
160368,04092015870,MCDONALD'S #32956,8031 OLD WAKE FOREST RD ,@ WALMART,RALEIGH,NC,27616,(919) 878-7173,2011-01-20T00:00:00.000Z,Restaurant,17135,-78.56666533,35.86809107,M
160369,04092300277,CARNICERIA LA HACIENDA,5440-114 ATLANTIC SPRINGS RD ,,RALEIGH,NC,27616,(984) 200-1151,2017-01-23T00:00:00.000Z,Meat Market,12276,-78.59773285,35.85673584,M
160370,04092021415,BJ's Membership Club #177 Deli/Meat Market,6301 Triangle Plantation DR ,,RALEIGH,NC,27616,(919) 278-1000,2006-10-25T00:00:00.000Z,Food Stand,13081,-78.58237548,35.87315637,M
160371,04092017012,CAROLINA SUSHI & ROLL,5951-107 POYNER VILLAGE PKY ,,RALEIGH,NC,27616,(919) 981-5835,2015-08-28T00:00:00.000Z,Restaurant,12804,-78.57030208,35.86511564,M
160372,04092017957,"Swahili Grill;",3721 Sumner BLVD ,Ste. 100,RALEIGH,NC,27616,(919) 917-5616,2018-10-10T00:00:00.000Z,Restaurant,17215,-78.57603863,35.86599856,M
160373,04092021984,SPEEDY BURRITOS,5959-1100 TRIANGLE TOWN BLVD ,,RALEIGH,NC,27616,(919) 792-2923,2016-10-05T00:00:00.000Z,Food Stand,12113,-78.57159163,35.86546307,M
160374,04092030401,Mi Tierra Mexican Food (WCID #691),5700 Buffaloe RD ,1:00 to 9:00pm Tu-Sat,RALEIGH,NC,27616,(919) 218-6484,2019-03-08T00:00:00.000Z,Mobile Food Units,17291,-78.54367803,35.8368591,M
160375,04092017784,NY Bagel Deli & Cafe,7500-111 Ramble WAY ,,RALEIGH,NC,27616,(984) 200-2603,2018-01-20T00:00:00.000Z,Restaurant,11948,-78.53897134,35.87498247,M
160376,04092016895,FIRST WATCH #517,6320-130 CAPITAL BLVD.,,RALEIGH,NC,27616,(919) 900-8355,2015-03-20T00:00:00.000Z,Restaurant,13223,-78.58011487,35.87107689,M
160377,04092018031,EURO CAFE,"5959 TRIANGLE TOWN BLVD, STE 2087",,RALEIGH,NC,27616,(919) 300-0041,2019-01-22T00:00:00.000Z,Restaurant,21753,-78.57603863,35.86599856,M
160378,04092013481,McDonald's #26522,5016-101 Spring Forest Rd,,RALEIGH,NC,27616,(919) 954-8880,2001-12-20T00:00:00.000Z,Restaurant,1939,-78.55683715,35.85595019,M
160379,04092014288,Stromboli's,2900 Spring Forest Rd,,RALEIGH,NC,27616,(919) 876-4222,2005-03-30T00:00:00.000Z,Restaurant,17434,-78.59114174,35.85495156,M
160380,04092016677,MONA PITA MEDITERRANEAN GRILL,5260 CAPITAL BLVD ,SUITE 101,RALEIGH,NC,27616,(919) 431-6500,2014-04-22T00:00:00.000Z,Restaurant,11795,-78.580183,35.85814638,M
160381,04092017674,SERGIO'S PIZZA,7440 LOUISBURG RD ,STE 135,RALEIGH,NC,27616,(919) 876-3116,2017-08-31T00:00:00.000Z,Restaurant,11764,-78.53977,35.87454018,M
160382,04092021344,Lowes Foods #224 Deli,8100 Brier Creek PKY ,,RALEIGH,NC,27616,(919) 293-0294,2005-08-15T00:00:00.000Z,Food Stand,11666,-78.78577668,35.91011447,M
160383,04092022031,CARVEL,5959 TRIANGLE TOWN BLVD ,,RALEIGH,NC,27616,(919) 449-0072,2017-08-30T00:00:00.000Z,Food Stand,11661,-78.57603863,35.86599856,M
160384,04092017683,Wayback Burgers,6320-116 Capital BLVD ,,RALEIGH,NC,27616,(919) 977-4444,2017-09-19T00:00:00.000Z,Restaurant,11619,-78.58011487,35.87107689,M
160385,04092017700,Fairfield Inn &  Suites Kitchen,6408 Capital BLVD ,,RALEIGH,NC,27616,(919) 878-1120,2017-10-19T00:00:00.000Z,Restaurant,17616,-78.57841709,35.87180791,M
160386,04092300271,PETRA SUPERMARKET,6089 CAPITAL BLVD ,,RALEIGH,NC,27616,(919) 876-8230,2015-10-05T00:00:00.000Z,Meat Market,11435,-78.58309511,35.86882022,M
160387,04092030345,MR. PUEBLA TACOS (WCID #603),6925 OLD WAKE FOREST RD ,,RALEIGH,NC,27616,(919) 208-3730,2017-08-18T00:00:00.000Z,Mobile Food Units,17651,-78.58556165,35.86996942,M
160388,04092022022,Harris Teeter #304 Deli/Bakery,4221 Corners PKY ,,RALEIGH,NC,27616,(919) 596-5399,2017-07-13T00:00:00.000Z,Food Stand,11336,-78.78791806,35.91890975,M
160389,04092018120,Marco's Pizza #8486,7500 RAMBLE WAY,,RALEIGH,NC,27616,(919) 825-1812,2019-06-26T00:00:00.000Z,Restaurant,11220,-78.537511,35.87630713,M
160390,04092110528,Swing Space - Conn Magnet Elementary School Cafeteria,3851 Spring Forest RD ,,RALEIGH,NC,27616,(919) 856-7637 ext. 25541,2018-08-20T00:00:00.000Z,Public School Lunchrooms,12843,-78.57481627,35.85784609,M
160391,04092030333,DON BELL'S GRILL HOUSE (WCID # 606),4820 LANDOVER ARBOR PL ,,RALEIGH,NC,27616,(919) 266-4858,2017-06-05T00:00:00.000Z,Mobile Food Units,13460,-78.52358738,35.85256827,M
160392,04092016702,China Wok,7440-143 Louisburg RD ,,RALEIGH,NC,27616,(919) 862-9898,2014-05-28T00:00:00.000Z,Restaurant,16519,-78.54049905,35.87559319,M
160393,04092022019,Harris Teeter #304 Starbucks,4221 Corners PKY ,,RALEIGH,NC,27616,(919) 596-5399,2017-07-13T00:00:00.000Z,Food Stand,11163,-78.78791806,35.91890975,M
160394,04092017598,MCALISTERS DELI #100956,5505-104 CAPITAL BLVD ,,RALEIGH,NC,27616,(919) 900-7846,2017-05-12T00:00:00.000Z,Restaurant,13471,-78.58184894,35.86077805,M
160395,04092017692,SPRING CAFE,2900 SPRING FOREST RD ,SUITE 104,RALEIGH,NC,27616-1895,(919) 977-3679,2017-10-06T00:00:00.000Z,Restaurant,17998,-78.59114174,35.85495156,M
160396,04092010094,Buffaloe Lanes North Foodservice,5900 Oak Forest Dr,,RALEIGH,NC,27616-2903,(919) 876-5681,1991-05-02T00:00:00.000Z,Restaurant,16487,-78.58853366,35.86304841,M
160397,04092011173,BOJANGLES #15,5409 CAPITAL BLVD ,,RALEIGH,NC,27616-2929,(919) 872-5820,1992-11-03T00:00:00.000Z,Restaurant,1952,-78.58248301,35.85985873,M
160398,04092013092,RUBY TUESDAY,6201 Capital Blv ,,RALEIGH,NC,27616-2945,(919) 876-9900,2000-01-19T00:00:00.000Z,Restaurant,3366,-78.58206145,35.87004794,M
160399,04092013322,Scooters Grill And Bar,1911 Sego Ct,,RALEIGH,NC,27616-2967,(919) 954-2171,2001-05-08T00:00:00.000Z,Restaurant,19708,-78.60143592,35.8514389,M
160400,04092017340,BURGER KING #1094,6300 Capital BLVD ,,RALEIGH,NC,27616-3048,(919) 872-6307,2016-10-17T00:00:00.000Z,Restaurant,9882,-78.57966996,35.87091963,M
160401,04092011708,Korner Pocket,8508 CAPITAL BLVD,,RALEIGH,NC,27616-3150,(919) 876-9879,1995-07-14T00:00:00.000Z,Restaurant,3466,-78.55805315,35.89527884,M
160402,04092020916,Papa John's #619,5260 Capital Blv,,RALEIGH,NC,27616-3232,(919) 872-7575,2000-01-14T00:00:00.000Z,Food Stand,3982,-78.580183,35.85814638,M
160403,04092020040,Circle K # 8621,4400 Louisburg Rd,,RALEIGH,NC,27616-4335,(919) 790-9099,1991-05-07T00:00:00.000Z,Food Stand,4575,-78.57305684,35.84255138,M
160404,04092011235,Olive Garden,4805 Capital Blvd,,RALEIGH,NC,27616-4483,(919) 954-8557,1993-03-09T00:00:00.000Z,Restaurant,7447,-78.58156068,35.85089434,M
160405,04092012102,CARRABBA'S ITALIAN GRILL #3420,4821 CAPITAL BLVD ,,RALEIGH,NC,27616-4483,(919) 871-0001,1997-08-18T00:00:00.000Z,Restaurant,5305,-78.58143515,35.8525397,M
160406,04092014636,Subway #12598,5621 Louisburg RD ,,RALEIGH,NC,27616-5353,(919) 790-8550,2006-06-30T00:00:00.000Z,Restaurant,11610,-78.55796888,35.85459972,M
160407,04092015808,PIZZA SHACK,5621 LOUISBURG RD ,STE. 105,RALEIGH,NC,27616-5353,(919) 872-5400,2010-11-19T00:00:00.000Z,Restaurant,14679,-78.55796888,35.85459972,M
160408,04092300151,Food Lion #1079 Meat Market,5621 Louisburg Rd,,RALEIGH,NC,27616-5353,(919) 981-0402,2000-07-01T00:00:00.000Z,Meat Market,17512,-78.55796888,35.85459972,M
160409,04092020973,Food Lion #1079 Deli,5621 Louisburg Rd,,RALEIGH,NC,27616-5353,(919) 981-0402,2000-07-01T00:00:00.000Z,Food Stand,15903,-78.55796888,35.85459972,M
160410,04092110120,Wildwood Forest Elem. Sch. Cafeteria,8401 Wildwood Forest Dr ,,RALEIGH,NC,27616-5700,(919) 713-0600,1999-08-13T00:00:00.000Z,Public School Lunchrooms,8447,-78.55112468,35.89352252,M
160411,04092110079,Fox Road Elementary Cafeteria,7101 Fox Rd,,RALEIGH,NC,27616-6353,(919) 850-8845 ext. 23935,1991-10-28T00:00:00.000Z,Public School Lunchrooms,1161,-78.55535345,35.87372438,M
160412,04092017307,WENDY'S #6333,7460 Louisburg Rd ,,RALEIGH,NC,27616-6455,(919) 713-0810,2016-09-02T00:00:00.000Z,Restaurant,17473,-78.53977,35.87454018,M
160413,04092300156,Food Lion #1654 Meat Market,7440 Louisburg Rd ,,RALEIGH,NC,27616-6482,(919) 875-1394,2000-07-01T00:00:00.000Z,Meat Market,17513,-78.53977,35.87454018,M
160414,04092020976,Food Lion #1654 Deli,7440 Louisburg Rd,,RALEIGH,NC,27616-6482,(919) 875-1394,2000-07-01T00:00:00.000Z,Food Stand,3479,-78.53977,35.87454018,M
160415,04092014090,Moe's Southwest Grill,7850-115 Alexander Promonade Pl ,,RALEIGH,NC,27617,(919) 957-9075,2004-07-14T00:00:00.000Z,Restaurant,5134,-78.7803264,35.91259169,M
160416,04092015493,ZAYKA INDIAN CUISINE,10410-103 MONCREIFFE  RD ,,RALEIGH,NC,27617,(919) 361-5370,2009-10-22T00:00:00.000Z,Restaurant,8126,-78.79299562,35.90013638,M
160417,04092017191,TAMARIND,8531-109 BRIER CREEK PKY ,,RALEIGH,NC,27617,(919) 406-3473,2016-03-31T00:00:00.000Z,Restaurant,7811,-78.78606215,35.90557616,M
160418,04092014492,Brasa Brazilian Steakhouse,8551 Brier Creek PKY ,,RALEIGH,NC,27617,(919) 544-3344,2006-02-02T00:00:00.000Z,Restaurant,9515,-78.78334742,35.90685073,M
160419,04092021233,WalMart Supercenter #5118 Deli,10050 Glenwood Ave,,RALEIGH,NC,27617,(919) 596-5790,2003-10-27T00:00:00.000Z,Food Stand,20226,-78.77801463,35.91234038,M
160420,04092017305,WENDY'S #6334,8000 Pooler AVE ,,RALEIGH,NC,27617,(919) 293-1814,2016-09-01T00:00:00.000Z,Restaurant,18660,-78.78305243,35.91248995,M
160421,04092016824,WING STOP #816,7880 ALEXANDER PROMENADE PLACE,,RALEIGH,NC,27617,(919) 237-3919,2014-12-05T00:00:00.000Z,Restaurant,19512,-78.77695631,35.91424375,M
160422,04092015642,EMBASSY SUITES AND FLYING SPOONS,8001 ARCO CORPORATE  DR ,,RALEIGH,NC,27617,(919) 572-2200,2010-06-02T00:00:00.000Z,Restaurant,7759,-78.77640002,35.90726871,M
160423,04092015688,FAIRFIELD INN & SUITES Foodservice,10040 SELLONA ST ,,RALEIGH,NC,27617,(919) 246-0107,2010-08-04T00:00:00.000Z,Restaurant,16553,-78.80455249,35.89550125,M
160424,04092017948,Holiday Inn Express & Suites Foodservice,10450 Little Briar Creek LN ,,RALEIGH,NC,27617,(919) 748-4801,2018-08-22T00:00:00.000Z,Restaurant,16556,-78.78894753,35.91427105,M
160425,04092014532,A Slice of NY Pizza,8301 Brier Creek PKY,Ste. 107,RALEIGH,NC,27617,(919) 405-1301,2006-03-22T00:00:00.000Z,Restaurant,16574,-78.78334742,35.90685073,M
160426,04092016491,SAN JOSE TACOS AND TEQUILA,7961 SKYLAND RIDGE PKY ,STE 125,RALEIGH,NC,27617,(919) 957-1400,2013-08-23T00:00:00.000Z,Restaurant,18582,-78.7822603,35.91399796,M
160427,04092014155,Subway #30454,7850-100 Alexander Promenade PL ,,RALEIGH,NC,27617,(919) 608-0919,2004-10-12T00:00:00.000Z,Restaurant,1022,-78.7803264,35.91259169,M
160428,04092013904,Barnes & Noble Cafe #2171,8431 Brier Creek Pky,,RALEIGH,NC,27617,(919) 484-9903,2003-09-25T00:00:00.000Z,Restaurant,927,-78.78334742,35.90685073,M
160429,04092017811,Starbucks Target #1794,8651 Brier Creek PKY ,,RALEIGH,NC,27617,(919) 765-0005,2018-03-19T00:00:00.000Z,Restaurant,16199,-78.78588758,35.90295188,M
160430,04092021351,Earth Fare The Healthy Supermarket Meat Dept.,10341 Moncreiffe RD ,,RALEIGH,NC,27617,(828) 712-4504,2005-08-24T00:00:00.000Z,Food Stand,17304,-78.79210079,35.89996272,M
160431,04092015618,HIBACHI 101,7870 ALEXANDER PROMENADE PL ,,RALEIGH,NC,27617,(919) 569-2888,2010-04-22T00:00:00.000Z,Restaurant,21491,-78.77695631,35.91424375,M
160432,04092014019,Jason's Deli,8421-101 Brier Creek Pky ,,RALEIGH,NC,27617,(919) 572-9996,2004-04-07T00:00:00.000Z,Restaurant,4953,-78.78578747,35.90670595,M
160433,04092015239,Sunny's Diner,8710-104 GLENWOOD AVE ,,RALEIGH,NC,27617,(919) 787-7715,2008-09-25T00:00:00.000Z,Restaurant,12650,-78.74503936,35.88736454,M
160434,04092021350,Earth Fare The Healthy Supermarket Specialty/Cheese,10341 Moncreiffe RD,,RALEIGH,NC,27617,(828) 712-4504,2005-08-24T00:00:00.000Z,Food Stand,18518,-78.79210079,35.89996272,M
160435,04092014103,Red Robin #306,7860 Alexander Promenade Pl ,,RALEIGH,NC,27617,(919) 957-2880,2004-07-23T00:00:00.000Z,Restaurant,4761,-78.77695631,35.91424375,M
160436,04092017991,APPLEBEE'S GRILL & BAR,8701 Brier Creek Pky,,RALEIGH,NC,27617,(919) 544-9771,2018-12-12T00:00:00.000Z,Restaurant,14849,-78.78741928,35.90296393,M
160437,04092018080,Mellow Mushroom,9600 Brier Creek PKY ,,RALEIGH,NC,27617,,2019-03-21T00:00:00.000Z,Restaurant,16905,-78.80178075,35.90341066,M
160438,04092025164,Corporate Caterers,6405 WESTGATE RD ,,RALEIGH,NC,27617,(919) 410-3057,2018-03-08T00:00:00.000Z,Food Stand,17781,-78.7609413,35.90121976,M
160439,04092017233,ALOFT RDU REFUEL,10020 SELLONA ST ,,RALEIGH,NC,27617,(919) 957-8523,2016-05-26T00:00:00.000Z,Restaurant,10773,-78.80779304,35.8955942,M
160440,04092017208,BRIER CREEK BEER GARDEN,8521-101 BRIER CREEK BLVD ,,RALEIGH,NC,27617,(984) 439-2330,2016-04-20T00:00:00.000Z,Restaurant,12470,-78.78601339,35.90572819,M
160441,04092015187,Great China,7851 ALEXANDER PROMENADE ,PL #100,RALEIGH,NC,27617,(919) 975-2211,2008-07-29T00:00:00.000Z,Restaurant,19743,-78.78023964,35.91267591,M
160442,04092110508,PINE HOLLOW MIDDLE SCHOOL CAFETERIA,5365 BARTRAM PL ,,RALEIGH,NC,27617,(919) 694-8880 ext. 22684,2016-05-24T00:00:00.000Z,Public School Lunchrooms,20590,-78.73483627,35.90793994,M
160443,04092016150,DAIRY QUEEN ORANGE JULIUS,8321 BRIER CREEK PKY ,STE 101,RALEIGH,NC,27617,(919) 484-2230,2012-05-04T00:00:00.000Z,Restaurant,17742,-78.78334742,35.90685073,M
160444,04092014455,Pei Wei Asian Diner #108,10251 Little Brier Creek LN,,RALEIGH,NC,27617,(919) 484-4113,2005-12-01T00:00:00.000Z,Restaurant,9427,-78.78517004,35.91133497,M
160445,04092017797,Your Pie,4233 Corners PKY ,,RALEIGH,NC,27617,(919) 957-0077,2018-02-06T00:00:00.000Z,Restaurant,14109,-78.78791806,35.91890975,M
160446,04092017668,WILD WING CAFE #119,7900 Brier Creek PKY,,RALEIGH,NC,27617,(919) 957-2000,2017-08-22T00:00:00.000Z,Restaurant,12236,-78.78114796,35.9142133,M
160447,04092017823,Triangle Springs Hospital Foodservice,10901 World Trade BLVD ,,RALEIGH,NC,27617,(919) 746-8900,2018-03-26T00:00:00.000Z,Restaurant,18461,-78.81422864,35.90306203,M
160448,04092014199,Starbucks,7854 Alexander Promenade PL ,,RALEIGH,NC,27617,(919) 957-9587,2004-12-02T00:00:00.000Z,Restaurant,8627,-78.77695631,35.91424375,M
160449,04092021385,Fuel Stop at Brier Creek,10250 Little Brier Creek LN,,RALEIGH,NC,27617,(919) 361-5300,2006-05-08T00:00:00.000Z,Food Stand,7354,-78.78400318,35.91248379,M
160450,04092022023,Hugo's Kitchen,9910 Sellona ST ,,RALEIGH,NC,27617,(919) 361-8399,2017-07-13T00:00:00.000Z,Food Stand,17071,-78.80849469,35.90144084,M
160451,04092018018,Bad Daddy's Burger bar #235,4213 Corners PKY ,Suite 100,RALEIGH,NC,27617,(919) 381-4814,2018-12-28T00:00:00.000Z,Restaurant,17902,-78.78791806,35.91890975,M
160452,04092015316,TASU,8919 BRIER CREEK PKY ,,RALEIGH,NC,27617,(919) 544-8474,2009-01-05T00:00:00.000Z,Restaurant,18431,-78.79210079,35.89996272,M
160453,04092016125,PANERA BREAD #1649,7840 ALEXANDER PROMENADE PL ,Ste 100,RALEIGH,NC,27617,(919) 293-0900,2012-03-28T00:00:00.000Z,Restaurant,5863,-78.77695631,35.91424375,M
160454,04092017673,WHICH WICH #182,8521 BRIER CREEK PKY ,STE 117,RALEIGH,NC,27617,(919) 544-6776,2017-08-31T00:00:00.000Z,Restaurant,15396,-78.78334742,35.90685073,M
160455,04092015805,NOODLES AND COMPANY #857,8411 BRIER CREEK PKY ,,RALEIGH,NC,27617,(919) 806-1330,2010-11-02T00:00:00.000Z,Restaurant,8636,-78.78334742,35.90685073,M
160456,04092017731,CRABTREE ALE HOUSE,4325 GLENWOOD AVE ,STE 1040,RALEIGH,NC,27617,(919) 803-3026,2017-11-17T00:00:00.000Z,Restaurant,9834,-78.68184484,35.84183815,T
160457,04092016745,McDonald's #27549,8011 Brier Creek Pky,,RALEIGH,NC,27617,(919) 806-1114,2014-08-29T00:00:00.000Z,Restaurant,13614,-78.78220302,35.91038895,M
160458,04092015850,FLAME KABOB,7961 SKYLAND RIDGE PKY ,STE 110,RALEIGH,NC,27617,(919) 596-2525,2011-01-09T00:00:00.000Z,Restaurant,9846,-78.7822603,35.91399796,M
160459,04092030332,CHICK-N-QUE III (WCID #600),8041 ARCO CORPORATE DR ,,RALEIGH,NC,27617,(919) 369-7788,2017-04-27T00:00:00.000Z,Mobile Food Units,21254,-78.7774132,35.90600713,M
160460,04092013867,Chili's Grill And Bar #953,8341 Brier Creek Pky,,RALEIGH,NC,27617,(919) 405-7100,2003-07-25T00:00:00.000Z,Restaurant,5748,-78.78491152,35.90773733,M
160461,04092021352,Earth Fare The Healthy Supermarket Produce,10341 Moncreiffe RD ,,RALEIGH,NC,27617,(828) 712-4504,2005-08-24T00:00:00.000Z,Food Stand,12279,-78.79210079,35.89996272,M
160462,04092015670,JIMMY JOHNS # 1027,8005-120 BRIER CREEK PKY ,,RALEIGH,NC,27617,(919) 806-5616,2010-06-24T00:00:00.000Z,Restaurant,15926,-78.78203745,35.91227904,M
160463,04092017235,RISE BISCUITS & DONUTS,8301-101 BRIER CREEK PKY ,,RALEIGH,NC,27617,(984) 244-7218,2016-06-02T00:00:00.000Z,Restaurant,15909,-78.78526235,35.90870808,M
160464,04092017146,TSA CAFE,6501 MOUNT HERMAN RD ,,RALEIGH,NC,27617,(984) 872-2233,2016-01-29T00:00:00.000Z,Restaurant,17849,-78.76699446,35.90868392,M
160465,04092014377,Earth Fare The Healthy Supermarket Restaurant,10341 Moncreiffe RD,,RALEIGH,NC,27617,(919) 433-1390,2005-08-24T00:00:00.000Z,Restaurant,12278,-78.79210079,35.89996272,M
160466,04092018221,Showmars,4203 CORNERS PKWY,,RALEIGH,NC,27617,(984) 888-0161,2019-11-07T00:00:00.000Z,Restaurant,14961,-78.78791806,35.91890975,M
160467,04092021767,DOMINO'S PIZZA #4495,10411 MONCREIFFE RD ,STE 101,RALEIGH,NC,27617,(919) 957-2929,2013-11-21T00:00:00.000Z,Food Stand,12259,-78.79210079,35.89996272,M
160468,04092015662,CARIBOU COFFEE #301,8201-101  BRIER CREEK  PKY ,,RALEIGH,NC,27617,(919) 405-2802,2010-06-15T00:00:00.000Z,Restaurant,13564,-78.78482051,35.90949791,M
160469,04092014716,Bruegger's Bagel Bakery #93-0683,8231 Brier Creek PKY,,RALEIGH,NC,27617,(919) 484-8262,2006-11-02T00:00:00.000Z,Restaurant,15879,-78.78334742,35.90685073,M
160470,04092018164,DUNKIN' #347369,8710-100 GLENWOOD AVE ,,RALEIGH,NC,27617,(919) 704-0050,2019-08-28T00:00:00.000Z,Restaurant,12257,-78.74503936,35.88736454,M
160471,04092018038,Jersey Mike's Subs #3181,4205 Corners PKY ,Suite 130,RALEIGH,NC,27617,(919) 999-1539,2019-01-24T00:00:00.000Z,Restaurant,17808,-78.78791806,35.91890975,M
160472,04092015029,Firehouse Subs Ladder #178,10251 Little Brier Creek  LN ,,RALEIGH,NC,27617,(919) 806-3900,2007-12-17T00:00:00.000Z,Restaurant,4146,-78.78517004,35.91133497,M
160473,04092014650,Greek Fiesta at Brier Creek,8521 Brier CreekPKY,Ste 109,RALEIGH,NC,27617,(919) 544-3388,2006-07-28T00:00:00.000Z,Restaurant,15800,0,0,U
160474,04092030234,CHICK-N-QUE II (WCID #425),8041 Arco Corporate  DR ,,RALEIGH,NC,27617,(919) 369-7788,2011-12-20T00:00:00.000Z,Mobile Food Units,11051,-78.7774132,35.90600713,M
160475,04092018051,FUJI SAN,8411 Brier Creek  PKY ,Ste 105,RALEIGH,NC,27617,(919) 806-2888,2019-02-11T00:00:00.000Z,Restaurant,17287,-78.78334742,35.90685073,M
160476,04092014938,Brixx Briercreek,8511 Briercreek PKY ,Ste 101,RALEIGH,NC,27617,(919) 246-0640,2007-08-30T00:00:00.000Z,Restaurant,8995,-78.78334742,35.90685073,M
160477,04092110159,Brier Creek Elem. Sch. Lunchroom,9801 Brier Creek PKY,,RALEIGH,NC,27617,(919) 484-4725,2006-07-05T00:00:00.000Z,Public School Lunchrooms,19182,-78.80520891,35.9013389,M
160478,04092017712,First Watch 555,4233 Corners PKY ,Suite 230,RALEIGH,NC,27617,(919) 394-9040,2017-10-13T00:00:00.000Z,Restaurant,14003,-78.78791806,35.91890975,M
160479,04092014971,Hampton Inn & Suites Brier Creek Foodservice,8021 Arco Corporate  DR ,,RALEIGH,NC,27617,(919) 484-0500,2007-10-04T00:00:00.000Z,Restaurant,5563,-78.77725928,35.9073627,M
160480,04092014393,LongHorn Steakhouse #251,8121 Brier Creek PKY ,,RALEIGH,NC,27617,(919) 484-7669,2005-10-03T00:00:00.000Z,Restaurant,12905,-78.78398096,35.90950546,M
160481,04092014389,Frankie's Restaurant,11190 Fun Park DR ,,RALEIGH,NC,27617,(919) 433-7888,2005-09-16T00:00:00.000Z,Restaurant,12904,-78.79335269,35.9187995,M
160482,04092021313,Papa John's Pizza #1734,8101 Brier Leaf LN Ste 105,,RALEIGH,NC,27617,(919) 523-4592,2005-03-14T00:00:00.000Z,Food Stand,6691,-78.78517004,35.91133497,M
160483,04092017188,CHAMPA THAI & SUSHI,8521 BRIER CREEK  PKY ,STE 119,RALEIGH,NC,27617,(919) 806-0078,2016-03-31T00:00:00.000Z,Restaurant,10080,-78.78334742,35.90685073,M
160484,04092017079,ALADDINS EATERY,8201 BRIER CREEK  PKY ,STE 107,RALEIGH,NC,27617,(919) 806-5700,2015-11-13T00:00:00.000Z,Restaurant,10086,-78.78334742,35.90685073,M
160485,04092030341,THE HEIGHTS DOMINICAN KITCHEN (WCID # 609),808 MIRANDA DR ,,RALEIGH,NC,27617,(352) 216-8444,2017-06-29T00:00:00.000Z,Mobile Food Units,11070,0,0,U
160486,04092017224,PHO XPRESS,7841-130 ALEXANDER PROMENADE PL ,,RALEIGH,NC,27617,(919) 400-4100,2016-05-05T00:00:00.000Z,Restaurant,8014,-78.78033581,35.91281167,M
160487,04092014493,Chick-fil-A #1573,8901 Brier Creek PKY,,RALEIGH,NC,27617,(919) 293-0100,2006-01-31T00:00:00.000Z,Restaurant,9316,-78.79049975,35.901065,M
160488,04092016965,RESIDENCE INN/MARRIOTT COURTYARD FOOD SERVICE,10600 LITTLE BRIER CREEK LN ,,RALEIGH,NC,27617,(919) 472-1000,2015-06-18T00:00:00.000Z,Restaurant,6494,-78.79032614,35.9166105,M
160489,04092017536,MCDONALDS #29233 BRIER CREEK WALMART,10050 GLENWOOD AVE ,,RALEIGH,NC,27617,(919) 957-8404,2017-03-13T00:00:00.000Z,Restaurant,10344,-78.77801463,35.91234038,M
160490,04092018041,Poke Bros,7870-110 Alexander Place Promenade ,,RALEIGH,NC,27617,(919) 797-2322,2019-01-25T00:00:00.000Z,Restaurant,9256,0,0,U
